L 12/28/2021 - 04:29:55: SourceMod log file session started (file "/home/steam/nospread/csgo/addons/sourcemod/logs/L20211228.log") (Version "1.10.0.6502")
L 12/28/2021 - 04:29:55: Log file closed.
L 12/28/2021 - 04:30:12: SourceMod log file session started (file "/home/steam/nospread/csgo/addons/sourcemod/logs/L20211228.log") (Version "1.10.0.6502")
L 12/28/2021 - 04:30:12: [GEOIP] GeoIP database info: GEO-106FREE 20180327 Build 1 Copyright (c) 2018 MaxMind Inc All Rights Reserved
L 12/28/2021 - 04:30:12: [simple-chatprocessor.smx] [SCP] Recognized mod [Counter-Strike: GO].
L 12/28/2021 - 04:30:12: [simple-chatprocessor.smx] [SCP] Loading translation file [scp.csgo.phrases].
L 12/28/2021 - 04:30:12: [auto_steam_update.smx] HUD text is supported on this mod. The persistant timer will display.
L 12/28/2021 - 04:30:12: [afk_manager4.smx] [AFK Manager] Log File: addons/sourcemod/logs/afkm_20211228.log
L 12/28/2021 - 04:30:12: [afk_manager4.smx] [AFK Manager] Detected Mod Counter-Strike: Global Offensive
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "sv_stats") (value "0")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "sv_parallel_packentities") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "sv_multiplayer_maxtempentities") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "occlusion_test_async") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "host_threaded_sound") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "sv_threaded_init") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "mod_load_anims_async") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "mod_load_mesh_async") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "mod_load_vcollide_async") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "vprof_server_thread") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "g_ai_threadedgraphbuild") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "sv_maxupdaterate") (value "128")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "sv_maxcmdrate") (value "128")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "weapon_recoil_cooldown") (value "0")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "weapon_recoil_decay1_exp") (value "99999")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "weapon_recoil_decay2_exp") (value "99999")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "weapon_recoil_decay2_lin") (value "99999")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "weapon_recoil_scale") (value "0")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "weapon_recoil_suppression_shots") (value "500")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "weapon_recoil_view_punch_extra") (value "0")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "spec_allow_roaming") (value "1")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "mp_teamname_2") (value "Noble - T")
L 12/28/2021 - 20:01:59: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "mp_teamname_1") (value "Noble - CT")
L 12/28/2021 - 20:02:04: [randomcycle.smx] RandomCycle has chosen aim_nospread_noble for the nextmap.
L 12/29/2021 - 02:01:05: Log file closed.
